product,channel,gap_start_utc,gap_end_utc,gap_seconds
M2,C13,2023-02-06T18:06:56+00:00,2023-02-06T18:36:56+00:00,1800
M2,C13,2023-02-06T19:21:56+00:00,2023-02-06T19:51:56+00:00,1800
M2,C13,2023-02-07T10:06:56+00:00,2023-02-07T10:36:56+00:00,1800
M2,C13,2023-02-07T13:36:56+00:00,2023-02-07T14:24:56+00:00,2880
M2,C13,2023-02-07T15:54:56+00:00,2023-02-07T16:24:56+00:00,1800
M2,C13,2023-02-07T23:04:56+00:00,2023-02-07T23:36:56+00:00,1920
M2,C13,2023-02-08T07:36:56+00:00,2023-02-08T08:06:56+00:00,1800
M2,C13,2023-02-08T23:06:56+00:00,2023-02-08T23:36:56+00:00,1800
M2,C13,2023-02-09T11:36:56+00:00,2023-02-09T12:06:56+00:00,1800
M2,C13,2023-02-09T14:36:56+00:00,2023-02-09T15:06:56+00:00,1800
M2,C13,2023-02-10T09:36:55+00:00,2023-02-10T10:06:55+00:00,1800
M2,C13,2023-02-11T10:06:55+00:00,2023-02-11T10:36:55+00:00,1800
M2,C13,2023-02-13T11:21:55+00:00,2023-02-13T12:06:55+00:00,2700
M2,C13,2023-02-13T12:06:55+00:00,2023-02-13T12:36:55+00:00,1800
M2,C13,2023-02-13T17:36:55+00:00,2023-02-13T18:06:55+00:00,1800
M2,C13,2023-02-13T19:06:55+00:00,2023-02-13T19:36:55+00:00,1800
M2,C13,2023-02-13T19:51:55+00:00,2023-02-13T20:21:55+00:00,1800
M2,C13,2023-02-14T03:21:55+00:00,2023-02-14T03:51:55+00:00,1800
M2,C13,2023-02-14T05:06:55+00:00,2023-02-14T05:36:55+00:00,1800
M2,C13,2023-02-14T08:51:55+00:00,2023-02-14T09:21:55+00:00,1800
M2,C13,2023-02-14T10:21:55+00:00,2023-02-14T10:51:55+00:00,1800
M2,C13,2023-02-14T11:21:55+00:00,2023-02-14T11:51:55+00:00,1800
M2,C13,2023-02-14T12:36:55+00:00,2023-02-14T13:06:55+00:00,1800
M2,C13,2023-02-15T04:36:55+00:00,2023-02-15T05:06:55+00:00,1800
M2,C13,2023-02-15T08:06:55+00:00,2023-02-15T08:36:55+00:00,1800
M2,C13,2023-02-15T08:36:55+00:00,2023-02-15T09:21:55+00:00,2700
M2,C13,2023-02-15T12:51:55+00:00,2023-02-15T13:21:55+00:00,1800
M2,C13,2023-02-15T13:36:55+00:00,2023-02-15T14:06:55+00:00,1800
M2,C13,2023-02-16T08:36:55+00:00,2023-02-16T09:06:55+00:00,1800
M2,C13,2023-02-16T09:21:55+00:00,2023-02-16T09:51:55+00:00,1800
M2,C13,2023-02-16T12:36:55+00:00,2023-02-16T13:06:55+00:00,1800
M2,C13,2023-02-16T15:36:55+00:00,2023-02-16T16:06:55+00:00,1800
M2,C13,2023-02-17T09:06:56+00:00,2023-02-17T09:36:56+00:00,1800
M2,C13,2023-02-17T10:36:56+00:00,2023-02-17T11:06:56+00:00,1800
M2,C13,2023-02-17T16:06:56+00:00,2023-02-17T16:36:56+00:00,1800
M2,C13,2023-02-18T06:51:56+00:00,2023-02-18T07:21:56+00:00,1800
M2,C13,2023-02-18T08:06:56+00:00,2023-02-18T08:36:56+00:00,1800
M2,C13,2023-02-19T07:06:56+00:00,2023-02-19T07:36:56+00:00,1800
M2,C13,2023-02-19T08:06:56+00:00,2023-02-19T08:36:56+00:00,1800
M2,C13,2023-02-19T12:51:56+00:00,2023-02-19T13:21:56+00:00,1800
M2,C13,2023-02-19T21:21:56+00:00,2023-02-19T21:51:56+00:00,1800
M2,C13,2023-02-20T05:36:56+00:00,2023-02-20T06:06:56+00:00,1800
M2,C13,2023-02-20T07:06:56+00:00,2023-02-20T07:36:56+00:00,1800
M2,C13,2023-02-20T08:06:56+00:00,2023-02-20T08:36:56+00:00,1800
M2,C13,2023-02-20T08:36:56+00:00,2023-02-20T09:06:56+00:00,1800
M2,C13,2023-02-20T09:06:56+00:00,2023-02-20T09:36:56+00:00,1800
M2,C13,2023-02-20T13:06:56+00:00,2023-02-20T13:36:56+00:00,1800
M2,C13,2023-02-20T16:51:56+00:00,2023-02-20T17:21:56+00:00,1800
M2,C13,2023-02-20T19:06:56+00:00,2023-02-20T20:36:56+00:00,5400
M2,C13,2023-02-21T11:36:56+00:00,2023-02-21T12:06:56+00:00,1800
M2,C13,2023-02-21T21:21:54+00:00,2023-02-21T21:51:54+00:00,1800
M2,C13,2023-02-22T05:06:54+00:00,2023-02-22T05:36:54+00:00,1800
M2,C13,2023-02-23T00:36:55+00:00,2023-02-23T01:06:55+00:00,1800
M2,C13,2023-02-23T03:36:55+00:00,2023-02-23T04:06:55+00:00,1800
M2,C13,2023-02-27T06:36:55+00:00,2023-02-27T07:06:55+00:00,1800
M2,C13,2023-02-27T07:36:55+00:00,2023-02-27T08:06:55+00:00,1800
